date,Historical,LSTM_F5_Nothing,GRU_F5_Nothing,LSTM_F5_TI189,GRU_F5_TI189,LSTM_F5_Futures,GRU_F5_Futures,LSTM_F5_Category,GRU_F5_Category,LSTM_F5_XGBTI15,GRU_F5_XGBTI15
2020-12-25,22.649999618530273,22.78436279296875,22.256990432739254,22.66151237487793,22.5216064453125,22.54791259765625,22.21145439147949,22.328271865844727,22.09320068359375,22.23934936523437,22.276147842407227
2020-12-28,22.75,22.42060852050781,22.49018096923828,22.843616485595703,22.8878173828125,22.35555076599121,22.604263305664066,22.5349178314209,22.648956298828125,22.41423988342285,22.60174560546875
2020-12-29,22.95000076293945,22.35138702392578,22.670928955078125,23.021839141845703,22.956172943115234,22.442302703857425,22.70035743713379,22.81472969055176,22.82206916809082,22.626813888549805,22.69703865051269
2020-12-30,23.10000228881836,22.620708465576172,22.91366577148437,22.983516693115234,23.192874908447266,22.771636962890625,22.918724060058594,23.12392234802246,23.06945991516113,22.871156692504886,22.943716049194336
2020-12-31,23.54999923706055,23.09290313720703,23.27311515808105,23.544055938720703,23.951824188232425,23.20326042175293,23.253273010253906,23.38613319396973,23.26132392883301,23.19518852233887,23.282772064208984
2021-01-04,23.75,24.01706695556641,24.01952362060547,23.828657150268555,23.99965476989746,24.081039428710934,23.94931983947754,24.09071922302246,23.96191215515137,23.85915184020996,23.986499786376953
2021-01-05,24.10000038146973,23.83563995361328,23.58285713195801,23.91066551208496,24.143896102905273,23.716472625732425,23.56894111633301,23.72815704345703,23.495235443115234,23.499494552612305,23.635025024414066
2021-01-06,24.30000114440918,23.915639877319336,24.000226974487305,23.99020195007324,24.22596740722656,23.90086936950684,24.03344345092773,23.97263526916504,23.95693778991699,23.81945037841797,23.96912002563477
2021-01-07,23.35000038146973,24.252580642700195,24.38787651062012,24.33282470703125,24.626039505004886,24.319002151489254,24.377986907958984,24.26032829284668,24.149946212768555,24.30289077758789,24.434627532958984
2021-01-08,23.95000267028809,24.0647029876709,23.85244178771973,23.701602935791016,23.81238555908203,24.047103881835934,23.73539733886719,23.77147483825684,23.733924865722656,23.595088958740234,23.68010902404785
