date,Historical,LSTM_F5_Nothing,GRU_F5_Nothing,LSTM_F5_TI189,GRU_F5_TI189,LSTM_F5_Futures,GRU_F5_Futures,LSTM_F5_Category,GRU_F5_Category,LSTM_F5_XGBTI15,GRU_F5_XGBTI15
2020-12-25,17.40704345703125,17.322195053100586,17.385383605957028,17.192182540893555,16.928239822387695,17.14389419555664,16.89805793762207,17.62003517150879,17.26975440979004,17.339258193969727,16.956531524658207
2020-12-28,17.836259841918945,16.843500137329098,17.105939865112305,17.03680419921875,16.969327926635742,16.756166458129886,17.09591293334961,17.152498245239258,17.218231201171875,17.276037216186527,17.254390716552734
2020-12-29,18.31316566467285,17.160083770751953,17.369157791137695,17.019630432128903,17.019947052001953,17.164026260375973,17.491682052612305,17.144418716430664,17.443031311035153,17.599834442138672,17.75819969177246
2020-12-30,18.12240219116211,17.860084533691406,17.87885856628418,17.184406280517578,17.074460983276367,17.90247344970703,17.97728157043457,17.553787231445312,17.875732421875,18.001720428466797,18.15572929382324
2020-12-31,17.931638717651367,18.058666229248047,18.01803970336914,17.290687561035153,17.096662521362305,18.11932182312012,17.964313507080078,17.70985984802246,17.95783805847168,17.98619842529297,18.01618766784668
2021-01-04,18.31316566467285,18.14595031738281,18.14127540588379,17.32309341430664,17.094732284545902,18.25684356689453,18.075010299682614,17.950597763061523,18.06534194946289,17.955596923828125,17.998350143432614
2021-01-05,18.0747127532959,18.111759185791016,18.13179016113281,17.400590896606445,17.13479232788086,18.21027183532715,18.034610748291016,18.0120792388916,18.094024658203125,18.161848068237305,18.275850296020508
2021-01-06,17.7885684967041,17.97439956665039,18.039281845092773,17.40151596069336,17.09812355041504,18.02485466003418,17.92836570739746,17.92359161376953,17.955242156982422,18.040353775024414,18.13212776184082
2021-01-07,17.74087905883789,17.70953369140625,17.774784088134766,17.292238235473633,17.04132080078125,17.72385597229004,17.643959045410156,17.70269775390625,17.63503074645996,17.677797317504886,17.71025848388672
2021-01-08,18.0747127532959,17.59318733215332,17.671152114868164,17.207252502441403,16.983146667480472,17.60807991027832,17.597999572753906,17.518850326538086,17.468908309936527,17.638761520385742,17.693161010742188
2021-01-11,17.693185806274414,17.8262882232666,17.903085708618164,17.23533058166504,17.033079147338867,17.857481002807614,17.91404914855957,17.675874710083008,17.854928970336914,18.038583755493164,18.12262725830078
2021-01-12,16.83475685119629,17.767459869384766,17.801271438598633,17.177459716796875,16.929141998291016,17.792829513549805,17.687740325927734,17.579355239868164,17.675308227539062,17.671892166137695,17.70026397705078
2021-01-13,16.310161590576172,17.33431053161621,17.36684226989746,17.054149627685547,16.766328811645508,17.323070526123047,17.098884582519528,17.33973503112793,17.194372177124027,16.946657180786133,16.946369171142578
2021-01-14,16.83475685119629,16.569686889648438,16.696819305419922,16.822517395019528,16.533666610717773,16.502910614013672,16.39492416381836,16.761966705322266,16.463157653808597,16.368413925170902,16.315025329589847
2021-01-15,16.45323371887207,16.434995651245114,16.67366600036621,16.76230239868164,16.621761322021484,16.385549545288086,16.694953918457028,16.500354766845707,16.600702285766598,16.827167510986328,16.78256607055664
2021-01-18,16.071708679199222,16.469554901123047,16.615665435791016,16.614622116088867,16.41738510131836,16.425609588623047,16.575292587280273,16.31447982788086,16.528472900390625,16.516679763793945,16.593990325927734
2021-01-19,15.737875938415527,16.201213836669922,16.246532440185547,16.389209747314453,16.253555297851562,16.132030487060547,16.072746276855472,15.9822416305542,15.998530387878418,16.11979866027832,16.155649185180664
2021-01-20,15.594803810119627,15.662256240844727,15.738337516784668,16.218801498413086,16.028627395629886,15.600823402404785,15.558876991271973,15.540867805480955,15.51091194152832,15.609825134277346,15.615341186523438
2021-01-21,14.879446029663086,15.53289031982422,15.711398124694824,16.08203125,15.859116554260256,15.538744926452635,15.733176231384276,15.401226043701172,15.598217010498047,15.805986404418945,15.790255546569824
2021-01-22,14.927136421203613,15.235800743103027,15.331963539123535,15.7207612991333,15.230440139770508,15.209794998168945,15.13624095916748,15.118191719055176,15.07620620727539,14.893007278442385,15.001502990722654
2021-01-25,15.165589332580565,14.852713584899902,14.974308967590332,15.552727699279785,15.514874458312988,14.820399284362793,14.86815357208252,14.824300765991213,14.842616081237793,14.957143783569336,14.87733554840088
2021-01-26,15.165589332580565,14.811304092407227,14.9550142288208,15.134031295776367,14.682650566101074,14.7939453125,14.995159149169922,14.77328109741211,15.035049438476562,15.179924011230467,15.23875904083252
2021-01-27,14.927136421203613,14.903043746948242,14.9642915725708,15.268774032592773,15.17543888092041,14.889347076416016,15.001173973083494,14.830016136169435,15.08522129058838,15.132594108581545,15.173495292663574
2021-01-28,14.927136421203613,15.023329734802244,15.041302680969238,15.27017307281494,14.917470932006836,15.020889282226562,15.072487831115724,14.887057304382324,15.012908935546875,15.050551414489744,15.037357330322266
2021-01-29,14.545612335205078,14.964805603027346,14.961793899536133,15.294179916381836,15.10257339477539,14.974849700927734,14.942157745361328,14.866477966308596,14.940147399902346,15.019299507141113,15.01915454864502
2021-02-01,14.164088249206545,14.7101411819458,14.713724136352539,14.978256225585938,14.594456672668455,14.718934059143065,14.626016616821287,14.696929931640625,14.65247917175293,14.594544410705565,14.646223068237305
2021-02-02,14.545612335205078,14.439642906188965,14.498573303222654,14.647252082824707,14.119970321655273,14.456195831298828,14.41573429107666,14.49215602874756,14.409412384033205,14.370645523071287,14.36834716796875
2021-02-03,14.450230598449707,14.212621688842773,14.267729759216307,14.608293533325195,14.6491117477417,14.231432914733887,14.178893089294435,14.394861221313475,14.36589527130127,14.39419937133789,14.436813354492188
2021-02-04,14.49792194366455,14.128179550170898,14.242708206176758,14.724628448486328,14.606857299804688,14.14096450805664,14.269999504089355,14.2820463180542,14.39734935760498,14.445697784423828,14.424819946289062
2021-02-05,14.64099407196045,14.265686988830565,14.353672981262207,14.894981384277346,14.704127311706545,14.28456211090088,14.44189167022705,14.29190731048584,14.488375663757324,14.5823392868042,14.579148292541506
2021-02-17,14.736374855041506,14.523042678833008,14.537593841552734,14.988951683044435,14.927395820617676,14.550247192382812,14.637293815612793,14.407280921936035,14.597745895385742,14.74639892578125,14.727733612060547
2021-02-18,15.499423027038574,14.740151405334473,14.697921752929688,15.0540189743042,15.03164768218994,14.771244049072266,14.780868530273438,14.54259967803955,14.715170860290527,14.838738441467285,14.851781845092773
2021-02-19,15.690185546875,15.2970552444458,15.235495567321776,15.478832244873047,15.499605178833008,15.400527954101562,15.49297332763672,15.090494155883787,15.391454696655273,15.60245132446289,15.516761779785154
2021-02-22,16.548614501953125,15.720132827758787,15.619489669799805,15.739240646362305,15.830080032348633,15.823099136352539,15.737019538879395,15.477596282958984,15.766326904296875,15.707429885864258,15.6394624710083
2021-02-23,16.83475685119629,16.26441764831543,16.142045974731445,16.139989852905273,16.269950866699222,16.370124816894528,16.31924819946289,15.954120635986328,16.21312141418457,16.393619537353516,16.286273956298828
2021-02-24,17.693185806274414,16.911239624023438,16.794992446899414,16.513141632080078,16.485095977783207,17.04551887512207,16.970954895019528,16.531192779541016,16.777847290039062,16.827058792114258,16.811037063598633
2021-02-25,16.882448196411133,17.436004638671875,17.269311904907227,16.870555877685547,16.771171569824222,17.57204246520996,17.299671173095707,17.164207458496097,17.315908432006836,17.37312126159668,17.381061553955078
2021-02-26,17.311662673950195,17.331169128417972,17.2630615234375,16.87691879272461,16.72469139099121,17.420259475708008,17.113086700439453,17.170398712158207,17.051094055175778,16.892683029174805,16.85544204711914
2021-03-02,17.597806930541992,17.26089859008789,17.31296157836914,16.913583755493164,16.82607650756836,17.339757919311527,17.279468536376953,17.158327102661133,17.229148864746097,17.356319427490234,17.330291748046875
2021-03-03,17.025520324707028,17.194746017456055,17.243408203125,16.91163444519043,16.91191291809082,17.236042022705078,17.171737670898438,17.013191223144528,17.167648315429688,17.237091064453125,17.28752326965332
2021-03-04,17.168590545654293,17.18129539489746,17.249679565429688,16.847688674926758,16.779457092285153,17.19948387145996,17.158748626708984,16.917675018310547,17.035003662109375,17.135847091674805,17.146377563476562
2021-03-05,17.168590545654293,17.026617050170902,17.082466125488278,16.804738998413086,16.862913131713867,17.040681838989258,16.999425888061527,16.79789161682129,17.008892059326172,17.080192565917972,17.057140350341793
2021-03-08,17.311662673950195,17.136484146118164,17.199460983276367,16.738327026367188,16.876888275146484,17.193853378295902,17.237266540527347,16.874469757080078,17.200050354003903,17.198055267333984,17.226974487304688
2021-03-09,17.74087905883789,17.280250549316403,17.29205322265625,16.776620864868164,16.922435760498047,17.345182418823242,17.278213500976562,16.9598388671875,17.152204513549805,17.261283874511722,17.275970458984375
2021-03-10,18.02702140808105,17.975589752197266,17.92536735534668,17.03537368774414,17.046524047851562,18.012861251831055,17.904573440551758,17.7131404876709,18.037466049194336,17.754302978515625,17.856918334960938
2021-03-11,17.836259841918945,17.918476104736328,17.903385162353516,17.158231735229492,17.077325820922848,17.86231803894043,17.69288444519043,17.661773681640625,17.802371978759766,17.934803009033203,17.812162399291992
