date,Historical,LSTM_F5_Nothing,GRU_F5_Nothing,LSTM_F5_TI189,GRU_F5_TI189,LSTM_F5_Futures,GRU_F5_Futures,LSTM_F5_Category,GRU_F5_Category,LSTM_F5_XGBTI15,GRU_F5_XGBTI15
2020-12-25,35.150001525878906,34.96622467041016,34.418628692626946,33.42672348022461,33.537429809570305,34.162609100341804,34.447647094726555,34.38155746459961,34.52608871459961,34.04096221923828,33.580123901367195
2020-12-28,36.349998474121094,33.748157501220696,33.338321685791016,33.414501190185554,33.70935440063477,32.878162384033196,33.264114379882805,33.199432373046875,33.716522216796875,33.22515106201172,33.312973022460945
2020-12-29,36.349998474121094,34.02296829223633,35.007152557373054,33.81498336791992,33.94546127319336,34.198524475097656,34.52352905273437,33.755176544189446,34.978378295898445,34.08890151977539,34.753829956054695
2020-12-30,36.45000076293945,34.599369049072266,35.53984451293945,34.073978424072266,33.95594024658203,34.91481399536133,35.18410110473633,34.612388610839844,35.382747650146484,34.73772430419922,35.190921783447266
2020-12-31,37.25,35.091419219970696,35.88032913208008,34.38522720336914,34.03918838500977,35.234596252441406,35.52214431762695,35.158416748046875,35.68137741088867,35.077285766601555,35.30697250366211
2021-01-04,38.95000076293945,36.07405853271485,36.99759292602539,34.739803314208984,34.21054458618164,36.10335922241211,36.50829315185547,36.0440788269043,36.78985977172852,35.89244079589844,36.18389129638672
2021-01-05,38.650001525878906,36.12561798095703,36.74858093261719,34.687408447265625,34.35882568359375,35.94137954711914,36.26253509521485,36.10859298706055,36.527976989746094,35.970428466796875,36.20204544067383
2021-01-06,37.5,36.498870849609375,37.424407958984375,34.790821075439446,34.20084762573242,36.64928817749024,36.810203552246094,36.568546295166016,37.029701232910156,36.33749008178711,36.6235466003418
2021-01-07,35.650001525878906,36.62317657470703,36.96525955200195,34.623523712158196,33.969619750976555,36.65511322021485,36.58713912963867,36.75000762939453,36.58328628540039,36.27573776245117,36.178871154785156
2021-01-08,35.29999923706055,36.160682678222656,35.77043914794922,34.10901260375977,33.486770629882805,35.78507995605469,35.678062438964844,36.22850799560547,35.59564971923828,35.492103576660156,35.032066345214844
2021-01-11,34.25,35.51441192626953,35.18479919433594,33.463809967041016,33.194908142089844,35.04690170288086,35.06337356567383,35.63592529296875,35.26482009887695,34.917652130126946,34.632747650146484
2021-01-12,34.59999847412109,34.693382263183594,34.258026123046875,32.85282516479492,32.63365936279297,34.171539306640625,34.22390365600586,34.76266098022461,34.24890518188477,34.109664916992195,33.845890045166016
2021-01-13,33.34999847412109,34.323734283447266,34.407676696777344,33.08334350585937,32.80829620361328,34.055374145507805,34.175277709960945,34.340465545654304,34.35470199584961,34.079524993896484,34.172542572021484
2021-01-14,33.400001525878906,33.946155548095696,33.669864654541016,32.753963470458984,31.91042518615723,33.55668258666992,33.64160919189453,33.79456329345703,33.569271087646484,33.59967803955078,33.38016128540039
2021-01-15,33.25,33.539196014404304,33.38408660888672,32.907344818115234,32.134769439697266,33.14752197265625,33.26329803466797,33.400035858154304,33.39995574951172,33.279735565185554,33.196571350097656
