model,rmsevalue
GRU_F5_TI189,51.56872358274078
LSTM_F5_TI189,54.20987634517694
GRU_F5_XGBTI15,26.171773553907872
LSTM_F5_XGBTI15,44.504727573227406
GRU_F5_Futures,18.648631420493626
LSTM_F5_Futures,36.01641979871385
GRU_F5_Category,23.581030563599334
LSTM_F5_Category,35.441065048850824
GRU_F5_Nothing,18.26466846164124
LSTM_F5_Nothing,33.47202328472895
