model,rmsevalue
GRU_F5_TI189,39.98755146868757
LSTM_F5_TI189,36.480493637225145
GRU_F5_XGBTI15,14.042943758670392
LSTM_F5_XGBTI15,26.330708562036577
GRU_F5_Futures,15.796736387404964
LSTM_F5_Futures,27.232463268387278
GRU_F5_Category,12.777722307904869
LSTM_F5_Category,22.522947011655553
GRU_F5_Nothing,12.280124913676893
LSTM_F5_Nothing,24.090722592713213
