model,rmsevalue
GRU_F5_TI189,2.4372735529642053
LSTM_F5_TI189,2.52517659164666
GRU_F5_XGBTI15,1.958604678841324
LSTM_F5_XGBTI15,1.893126983893417
GRU_F5_Futures,1.9077615217166624
LSTM_F5_Futures,1.942221395575791
GRU_F5_Category,2.0472864800278763
LSTM_F5_Category,2.0328256218125325
GRU_F5_Nothing,1.935898642038393
LSTM_F5_Nothing,1.9592967673324144
