model,rmsevalue
GRU_F5_TI189,48.873811126844814
LSTM_F5_TI189,48.09776776183979
GRU_F5_XGBTI15,28.75481871981416
LSTM_F5_XGBTI15,33.30762965687253
GRU_F5_Futures,17.997221838286166
LSTM_F5_Futures,36.811634513382785
GRU_F5_Category,21.473379999058945
LSTM_F5_Category,30.968093695744944
GRU_F5_Nothing,15.367317078921149
LSTM_F5_Nothing,27.87178876367139
