model,rmsevalue
LSTM_F5_TI189,0.7908386032389831
GRU_F5_TI189,0.8359334000816697
LSTM_F5_XGBTI15,0.8545358875544308
GRU_F5_XGBTI15,0.8213650444889219
LSTM_F5_Futures,0.8705500800655644
GRU_F5_Futures,0.8474529040031229
LSTM_F5_Category,0.8299638377780055
GRU_F5_Category,1.0224663006515264
LSTM_F5_Nothing,1.1368258186594924
GRU_F5_Nothing,0.8510900814396829
