model,rmsevalue
GRU_F5_TI189,8.006894002202102
LSTM_F5_TI189,7.790139142068209
GRU_F5_XGBTI15,2.854386444169088
LSTM_F5_XGBTI15,3.781701935802186
GRU_F5_Futures,2.5680597979098674
LSTM_F5_Futures,3.776141664781336
GRU_F5_Category,2.5885912598145318
LSTM_F5_Category,3.672050958840813
GRU_F5_Nothing,2.1773410869646432
LSTM_F5_Nothing,2.3868224375876346
