date,Historical,LSTM_F5_TI189,GRU_F5_TI189,LSTM_F5_XGBTI15,GRU_F5_XGBTI15,LSTM_F5_Futures,GRU_F5_Futures,LSTM_F5_Category,GRU_F5_Category,LSTM_F5_Nothing,GRU_F5_Nothing
2020-12-25,23.64005851745605,23.34863090515137,23.28971862792969,23.524059295654297,23.978425979614254,23.708681106567386,23.82402610778809,23.55046844482422,23.73180961608887,23.90281867980957,23.772951126098636
2020-12-28,23.83664894104004,23.38456153869629,23.41182518005371,23.53557777404785,23.89360046386719,23.69841003417969,23.79836654663086,23.31045150756836,23.69561195373535,23.82555389404297,23.769874572753906
2020-12-29,24.7213077545166,23.457763671875,23.544469833374023,23.573976516723636,23.89946746826172,23.71073913574219,23.823280334472656,23.3837947845459,23.879587173461914,23.804649353027344,23.796579360961914
2020-12-30,24.27897834777832,24.09111213684082,23.91991233825684,23.829870223999023,24.290069580078125,23.95116424560547,24.18460273742676,23.976043701171875,24.48557281494141,24.078876495361328,24.11677169799805
2020-12-31,24.131534576416016,24.004379272460934,23.963685989379886,24.011579513549805,24.48782730102539,24.20764923095703,24.4436092376709,24.39901733398437,24.73729515075684,24.359575271606445,24.38072395324707
2021-01-04,24.033239364624023,23.71445655822754,23.818103790283203,24.00590705871582,24.374311447143555,24.21990966796875,24.312419891357425,24.25071907043457,24.45349502563477,24.349140167236328,24.29513740539551
2021-01-05,24.475568771362305,23.69777870178223,23.86734390258789,23.97854804992676,24.26120567321777,24.185590744018555,24.224647521972656,24.02558898925781,24.363567352294922,24.284433364868164,24.24143218994141
2021-01-06,24.524715423583984,23.966270446777344,23.81621360778809,24.03456878662109,24.31669807434082,24.21761512756348,24.28586578369141,24.05238151550293,24.51633644104004,24.302776336669922,24.28548812866211
2021-01-07,24.033239364624023,24.06687164306641,24.15571212768555,24.149770736694336,24.46024513244629,24.343889236450195,24.46243095397949,24.222787857055664,24.60419464111328,24.4240665435791,24.42856216430664
2021-01-08,23.64005851745605,23.78616523742676,24.184816360473636,24.139972686767575,24.396831512451172,24.333139419555664,24.38282966613769,24.07485008239746,24.271669387817386,24.40715026855469,24.38722801208496
2021-01-11,23.93494415283203,23.5074405670166,24.00175666809082,23.99997138977051,24.17498588562012,24.14133644104004,24.075115203857425,23.628887176513672,23.841516494750977,24.190465927124023,24.14058494567871
2021-01-12,26.29403686523437,23.60956382751465,24.25636482238769,23.89618492126465,24.04887390136719,23.981603622436523,23.962736129760746,23.34684562683105,23.69886016845703,23.97939872741699,23.97376823425293
2021-01-13,26.29403686523437,24.765972137451172,24.95853042602539,24.37125968933105,24.796720504760746,24.59793281555176,25.074445724487305,24.28328514099121,24.82323265075684,24.58994483947754,24.739168167114254
2021-01-14,26.53977394104004,25.6769962310791,24.72117805480957,25.225788116455078,26.031219482421875,25.77126693725586,26.529436111450195,25.813344955444336,26.055233001708984,25.90541076660156,26.02047348022461
2021-01-15,27.129547119140625,25.803321838378906,25.2047061920166,25.616535186767575,26.34008598327637,26.35502624511719,26.84952735900879,26.24409294128418,26.23384094238281,26.48501205444336,26.3496208190918
2021-01-18,25.55681800842285,26.39251136779785,25.98050117492676,26.034826278686523,26.757658004760746,26.8093318939209,27.11887550354004,26.422718048095703,26.610881805419922,26.962018966674805,26.77219200134277
2021-01-19,24.77045822143555,25.59659576416016,25.90420341491699,26.02811050415039,26.55623435974121,26.686676025390625,26.629283905029297,25.89558982849121,26.179372787475586,26.82663154602051,26.59461784362793
2021-01-20,24.475568771362305,24.90005302429199,25.49339485168457,25.616783142089844,25.87957191467285,25.94119644165039,25.53506278991699,24.787824630737305,25.28632736206055,26.027862548828125,25.805198669433594
2021-01-21,23.39431571960449,24.63033676147461,25.19826316833496,25.241289138793945,25.386653900146484,25.33371543884277,25.00998115539551,24.123218536376953,24.887338638305664,25.35129547119141,25.350290298461914
2021-01-22,23.73835372924805,24.15114402770996,24.73710060119629,24.757909774780273,24.79525756835937,24.681535720825195,24.37545585632324,23.58191680908203,24.25508689880371,24.654090881347656,24.75264549255371
