date,Historical,LSTM_F5_TI189,GRU_F5_TI189,LSTM_F5_XGBTI15,GRU_F5_XGBTI15,LSTM_F5_Futures,GRU_F5_Futures,LSTM_F5_Category,GRU_F5_Category,LSTM_F5_Nothing,GRU_F5_Nothing
2020-12-25,24.60000038146973,25.24086952209473,23.760520935058594,24.711259841918945,23.87724685668945,24.485271453857425,22.821155548095703,23.482187271118164,23.83037185668945,24.63568878173828,23.567636489868164
2020-12-28,24.70000076293945,25.373313903808594,23.58601188659668,24.901721954345703,24.80338859558105,24.84930229187012,25.52109718322754,24.820226669311523,24.567873001098643,24.79991340637207,24.47554016113281
2020-12-29,24.29999923706055,25.050966262817386,23.090715408325195,24.850645065307607,24.704965591430664,24.62733459472656,24.798969268798828,24.68778991699219,24.29271697998047,24.47893524169922,24.13142013549805
2020-12-30,24.79999923706055,25.13363838195801,22.64318084716797,24.95534896850586,24.884552001953125,24.820785522460927,25.37320327758789,25.060461044311523,24.50582504272461,24.5501708984375,24.46168327331543
2020-12-31,24.70000076293945,25.32842445373535,22.69565010070801,25.075815200805664,25.06138610839844,24.89702415466309,25.14712333679199,25.28472328186035,24.53455352783203,24.545900344848643,24.360164642333984
2021-01-04,24.399999618530273,25.47323799133301,22.71883583068848,25.0844841003418,24.93891906738281,24.930500030517567,25.21150779724121,25.218181610107425,24.48814582824707,24.52147102355957,24.44007110595703
2021-01-05,26.79999923706055,25.482845306396484,22.66884422302246,24.87467193603516,24.561389923095703,24.647565841674805,24.67314529418945,24.79474830627441,24.08487701416016,24.211055755615234,23.98785400390625
2021-01-06,26.35000038146973,25.70471572875977,22.9774169921875,25.76638221740723,26.418901443481445,26.03742790222168,27.29489898681641,26.77622985839844,25.64725112915039,25.363624572753906,25.703521728515625
2021-01-07,24.75,25.8909969329834,23.04082298278809,27.376827239990234,28.675567626953125,28.50765037536621,29.0732364654541,29.04196739196777,27.865434646606445,27.88512420654297,27.86458778381348
2021-01-08,24.399999618530273,25.791057586669922,22.906103134155273,26.50301551818848,25.53134346008301,26.732555389404297,23.85936737060547,25.008798599243164,25.290401458740234,26.497283935546875,25.05710220336914
2021-01-11,24.45000076293945,25.736677169799805,22.897178649902344,25.590351104736328,24.78148078918457,25.51042175292969,24.88832092285156,24.681480407714844,24.24242210388184,25.2137508392334,24.12738609313965
2021-01-12,24.5,25.638652801513672,22.7710018157959,25.10020637512207,24.792428970336914,25.00470542907715,25.2774715423584,24.94182014465332,24.17863655090332,24.54899024963379,24.01760292053223
2021-01-13,22.049999237060547,25.52229881286621,22.72287368774414,24.78901672363281,24.64506912231445,24.67812347412109,25.12416648864746,24.89557456970215,24.16471862792969,24.14826393127441,24.01289939880371
2021-01-14,22.70000076293945,25.45504570007324,22.346757888793945,24.53780174255371,24.43779945373535,24.47091484069824,24.080528259277344,24.158939361572266,23.537628173828125,23.96098518371582,23.372690200805664
2021-01-15,22.79999923706055,25.394100189208984,22.50239372253418,24.101909637451172,23.87333679199219,23.84014129638672,23.260942459106445,23.38849639892578,22.878103256225586,23.38115882873535,22.77240753173828
2021-01-18,21.25,25.37627029418945,22.46904754638672,23.58083915710449,23.34296417236328,23.256305694580078,23.28054428100586,23.04657745361328,22.56727409362793,22.801671981811523,22.502161026000977
2021-01-19,21.350000381469727,25.10765838623047,22.24211311340332,23.215314865112305,23.150840759277344,22.92697525024414,22.683107376098643,22.584325790405273,22.050329208374023,22.46793937683105,21.99137115478516
2021-01-20,20.299997329711914,24.86261940002441,21.964534759521484,22.63192176818848,22.42645263671875,22.139482498168945,21.50164222717285,21.491714477539066,21.14028549194336,21.72307777404785,21.105674743652344
2021-01-21,19.200000762939453,24.68041229248047,21.67503929138184,22.124588012695312,21.96269416809082,21.64821434020996,21.389419555664066,21.23445701599121,20.84227561950684,21.244117736816406,20.8176383972168
2021-01-22,19.049999237060547,24.38742637634277,21.886409759521484,21.58074951171875,21.468408584594727,21.0457706451416,20.44102668762207,20.281639099121094,20.05013465881348,20.68417358398437,20.048267364501953
2021-01-25,20.950000762939453,24.14253234863281,21.839242935180664,20.917442321777344,20.776195526123047,20.214475631713867,19.665393829345703,19.55135536193848,19.385955810546875,19.915346145629886,19.339237213134766
2021-01-26,22.75,24.389657974243164,22.346471786499023,21.049314498901367,21.5217227935791,20.365835189819336,20.687152862548828,20.390745162963867,19.9512939453125,19.959901809692386,19.894716262817386
2021-01-27,21.25,24.6680850982666,22.520957946777344,22.113765716552734,23.05205726623535,21.777130126953125,22.99858474731445,22.375980377197266,21.777402877807614,21.207504272460934,21.865951538085934
