date,Historical,LSTM_F5_TI189,GRU_F5_TI189,LSTM_F5_XGBTI15,GRU_F5_XGBTI15,LSTM_F5_Futures,GRU_F5_Futures,LSTM_F5_Category,GRU_F5_Category,LSTM_F5_Nothing,GRU_F5_Nothing
2020-12-25,13.34999942779541,13.405478477478027,13.360655784606935,13.307143211364744,13.275880813598633,13.380230903625488,13.174324989318848,13.332497596740724,13.166890144348145,13.675703048706055,13.337547302246096
2020-12-28,13.34999942779541,13.410148620605467,13.355550765991213,13.381009101867676,13.278572082519533,13.379361152648926,13.302380561828613,13.209223747253418,13.16434097290039,13.43645477294922,13.199629783630373
2020-12-29,12.949999809265135,13.40434455871582,13.338964462280273,13.45129680633545,13.334601402282715,13.447293281555176,13.379781723022461,13.262185096740724,13.197672843933105,13.427608489990234,13.231164932250975
2020-12-30,13.25,13.315861701965332,13.279521942138672,13.257814407348633,13.257238388061525,13.320733070373535,13.21182918548584,13.21671199798584,13.11284351348877,13.460597038269045,13.213668823242188
2020-12-31,13.499999046325685,13.331619262695312,13.295940399169922,13.260936737060547,13.332819938659668,13.310518264770508,13.21770191192627,13.27038860321045,13.22407341003418,13.48936939239502,13.253056526184082
2021-01-04,13.600000381469727,13.55156421661377,13.375354766845705,13.526896476745605,13.59430694580078,13.522120475769045,13.495157241821287,13.47954559326172,13.443479537963867,13.718924522399902,13.49708652496338
2021-01-05,13.850000381469727,13.598481178283693,13.3563814163208,13.450350761413574,13.388394355773926,13.484747886657715,13.410161972045898,13.406112670898438,13.293806076049805,13.654296875,13.406886100769045
2021-01-06,13.999999046325685,13.752813339233398,13.344223022460938,13.650022506713867,13.564178466796875,13.73084545135498,13.750402450561525,13.624086380004885,13.601564407348633,13.831392288208008,13.592239379882812
2021-01-07,13.25,13.848965644836426,13.372085571289062,13.96125030517578,14.065471649169922,14.064376831054688,14.112393379211426,14.034771919250488,14.004894256591795,14.319637298583984,14.042494773864744
2021-01-08,13.69999885559082,13.52306842803955,13.298583030700685,13.574979782104492,13.58072280883789,13.725626945495605,13.58855438232422,13.641810417175293,13.413179397583008,14.029444694519045,13.697649955749512
2021-01-11,13.550000190734865,13.515195846557615,13.284095764160154,13.506123542785645,13.49323844909668,13.604204177856445,13.543111801147461,13.423405647277832,13.37009048461914,13.762544631958008,13.477080345153807
2021-01-12,13.25,13.597921371459961,13.29099178314209,13.627888679504395,13.619489669799805,13.689446449279785,13.65701961517334,13.47153091430664,13.468125343322756,13.772867202758787,13.554213523864744
2021-01-13,12.5,13.45844841003418,13.238204956054688,13.34860134124756,13.284380912780762,13.409704208374025,13.27434253692627,13.249549865722654,13.134000778198242,13.506141662597654,13.28088092803955
2021-01-14,12.75,13.19561004638672,13.121505737304688,12.879034996032715,12.870226860046387,13.027911186218262,12.88520622253418,12.821515083312988,12.702325820922852,13.149614334106445,12.912373542785645
2021-01-15,12.799999237060547,13.081859588623047,13.031208992004395,12.669795989990234,12.709367752075195,12.755608558654785,12.61980152130127,12.552184104919435,12.519679069519045,12.804393768310547,12.642084121704102
2021-01-18,12.199999809265135,13.023789405822756,12.924025535583494,12.853841781616213,12.840165138244627,12.88038158416748,12.851151466369627,12.64317512512207,12.67855739593506,12.831905364990234,12.720610618591307
2021-01-19,12.050000190734865,12.706828117370605,12.773316383361815,12.551376342773438,12.496801376342773,12.682103157043455,12.572552680969238,12.47032356262207,12.381884574890135,12.731520652770994,12.55591106414795
2021-01-20,12.149999618530273,12.450103759765625,12.6105318069458,12.061710357666016,12.086019515991213,12.278640747070312,12.138333320617676,12.07587718963623,12.000421524047852,12.34526538848877,12.155143737792967
2021-01-21,11.499999046325685,12.309321403503418,12.488922119140625,12.142436027526855,12.19240665435791,12.242565155029295,12.167231559753418,12.019539833068848,12.067981719970705,12.22858428955078,12.11110019683838
2021-01-22,11.449999809265135,12.142529487609865,12.304550170898438,11.83619499206543,11.846731185913086,11.985401153564453,11.867603302001953,11.740591049194336,11.690747261047365,12.01835823059082,11.876241683959961
2021-01-25,11.999999046325685,11.839028358459473,12.130502700805664,11.554872512817385,11.634090423583984,11.72360897064209,11.6025390625,11.509597778320312,11.517679214477539,11.73587703704834,11.61614990234375
2021-01-26,12.050000190734865,12.088997840881348,12.12277889251709,11.747369766235352,11.822793006896973,11.80561065673828,11.76690673828125,11.668831825256348,11.760056495666506,11.813587188720705,11.708195686340332
2021-01-27,11.850000381469727,12.193676948547365,12.069500923156738,11.969658851623535,11.963094711303713,11.970691680908205,11.941546440124512,11.866363525390625,11.88249397277832,11.951921463012695,11.849387168884276
2021-01-28,11.800000190734865,12.15006160736084,12.039556503295898,11.956677436828613,11.895468711853027,11.993901252746582,11.93133544921875,11.875052452087402,11.814971923828125,12.026782035827635,11.866621017456055
2021-01-29,11.699999809265135,12.016609191894533,11.981267929077148,11.862518310546875,11.820987701416016,11.951918601989744,11.879507064819336,11.786699295043945,11.745343208312988,12.004621505737305,11.80714225769043
2021-02-01,11.350000381469727,11.864686965942385,11.826955795288086,11.71825885772705,11.730900764465332,11.740812301635742,11.620343208312988,11.605297088623047,11.567353248596193,11.858501434326172,11.653393745422365
2021-02-02,11.600000381469727,11.75988483428955,11.721609115600586,11.607803344726562,11.639545440673828,11.641674041748047,11.55825901031494,11.479461669921875,11.476517677307127,11.738786697387695,11.560184478759766
2021-02-03,11.850000381469727,11.711977005004885,11.818877220153807,11.516851425170898,11.540826797485352,11.53809642791748,11.459436416625975,11.412240982055664,11.428439140319824,11.619302749633787,11.46740436553955
2021-02-04,11.649999618530273,11.876144409179688,11.859390258789062,11.734664916992188,11.727919578552244,11.66030216217041,11.625300407409668,11.584637641906738,11.638954162597654,11.727029800415039,11.590203285217285
2021-02-05,11.699999809265135,11.829309463500975,11.79382038116455,11.817980766296387,11.76613712310791,11.765548706054688,11.729837417602539,11.665562629699707,11.649422645568848,11.836922645568848,11.671133995056152
2021-02-17,11.550000190734865,11.825289726257324,11.76362133026123,11.755995750427244,11.710697174072266,11.784383773803713,11.74618148803711,11.648805618286133,11.642871856689453,11.845142364501953,11.653718948364258
2021-02-18,12.050000190734865,11.601608276367188,11.61699390411377,11.703988075256348,11.690707206726074,11.751981735229492,11.70476245880127,11.608197212219238,11.604851722717285,11.81065273284912,11.610815048217773
2021-02-19,12.600000381469727,11.982150077819824,11.681476593017578,12.021385192871096,11.991436004638672,12.039408683776855,12.071353912353516,11.905129432678224,11.995025634765625,12.04192066192627,11.857465744018555
2021-02-22,12.600000381469727,12.272259712219238,11.810362815856935,12.387795448303224,12.28626537322998,12.431795120239258,12.493879318237305,12.35165309906006,12.3770112991333,12.39939785003662,12.20737361907959
2021-02-23,12.949999809265135,12.535765647888185,11.969365119934082,12.504496574401855,12.367137908935547,12.601346969604492,12.59103775024414,12.538533210754395,12.453723907470705,12.638447761535645,12.392814636230467
2021-02-24,13.299999237060547,12.704408645629885,12.072107315063475,12.771865844726562,12.667388916015625,12.858887672424315,12.8688325881958,12.776887893676758,12.772416114807127,12.920273780822756,12.652811050415039
2021-02-25,12.899999618530273,12.946019172668455,12.260591506958008,13.296310424804688,13.29210090637207,13.283455848693848,13.313210487365724,13.304464340209961,13.328222274780273,13.455912590026855,13.164632797241213
2021-02-26,13.19999885559082,12.74277114868164,12.34071159362793,13.159444808959961,13.114775657653807,13.228283882141113,13.14808464050293,13.18353271484375,13.006477355957033,13.427534103393555,13.103200912475586
2021-03-02,13.149998664855955,12.779587745666506,12.46369171142578,13.147446632385256,13.08523178100586,13.220234870910645,13.165390014648438,13.131579399108887,13.08046054840088,13.34539031982422,13.05193328857422
2021-03-03,12.999999046325685,12.868577003479006,12.64458179473877,13.151484489440918,13.086640357971193,13.174150466918945,13.109102249145508,13.02696132659912,12.978516578674315,13.23918914794922,12.990164756774902
2021-03-04,13.449999809265135,12.848875999450685,12.707883834838867,13.219467163085938,13.147509574890135,13.236135482788086,13.188664436340332,13.02957534790039,13.024596214294435,13.264030456542967,13.044197082519533
2021-03-05,13.399999618530273,13.127695083618164,12.828269958496096,13.334336280822756,13.308502197265625,13.363808631896973,13.331439971923828,13.245095252990724,13.284390449523926,13.445756912231445,13.217374801635742
2021-03-08,12.999999046325685,13.21834659576416,12.927510261535645,13.45249843597412,13.440322875976562,13.503623008728027,13.47692584991455,13.410544395446776,13.411846160888672,13.595861434936525,13.357267379760742
2021-03-09,13.25,12.980098724365234,12.877779006958008,13.200031280517578,13.134512901306152,13.259607315063475,13.124981880187988,13.166231155395508,13.0474214553833,13.397991180419922,13.136734008789062
2021-03-10,13.399999618530273,13.085585594177244,12.882250785827635,13.279685974121096,13.234996795654295,13.30702304840088,13.255999565124512,13.160274505615234,13.17735767364502,13.367070198059082,13.148351669311525
2021-03-11,13.399999618530273,13.217342376708984,12.930885314941404,13.473825454711914,13.432002067565918,13.406121253967285,13.334026336669922,13.372267723083494,13.405584335327148,13.551175117492676,13.34348964691162
2021-03-12,13.449999809265135,13.22698974609375,13.014442443847654,13.376431465148926,13.282554626464846,13.355788230895994,13.276241302490234,13.32947063446045,13.264925956726074,13.495244026184082,13.266901969909668
2021-03-15,13.600000381469727,13.324440956115724,13.049516677856445,13.44421100616455,13.350703239440918,13.494365692138672,13.490151405334473,13.373188972473145,13.367834091186525,13.552841186523438,13.325634956359865
2021-03-16,13.600000381469727,13.438157081604006,13.130544662475586,13.579194068908693,13.567808151245115,13.604541778564453,13.57396125793457,13.51697063446045,13.527358055114744,13.761133193969727,13.510716438293455
2021-03-17,13.399999618530273,13.477738380432127,13.14755916595459,13.596299171447756,13.55037784576416,13.597061157226562,13.531110763549805,13.510621070861815,13.468639373779295,13.756957054138185,13.50806713104248
2021-03-18,13.25,13.296743392944336,13.080656051635742,13.486391067504885,13.408307075500488,13.529023170471193,13.483153343200685,13.382004737854006,13.320862770080565,13.647612571716307,13.392210006713867
2021-03-19,13.25,13.127449035644533,13.025786399841307,13.329731941223145,13.27322769165039,13.379560470581055,13.305355072021484,13.24048900604248,13.208267211914062,13.4797945022583,13.2418851852417
2021-03-22,13.34999942779541,13.083240509033205,12.997715950012207,13.31418228149414,13.266230583190918,13.35891819000244,13.316936492919922,13.216713905334473,13.222561836242676,13.402752876281738,13.198792457580565
2021-03-23,13.550000190734865,13.178248405456545,12.958319664001465,13.298721313476562,13.241025924682615,13.290560722351074,13.224493026733398,13.192523002624512,13.193280220031738,13.369948387145994,13.173432350158693
2021-03-24,13.299999237060547,13.33534336090088,12.96187686920166,13.464611053466795,13.403315544128418,13.409313201904295,13.384920120239258,13.339906692504885,13.384016036987305,13.509183883666992,13.321521759033205
2021-03-25,13.19999885559082,13.153833389282227,12.876996994018555,13.429665565490724,13.344877243041992,13.44982624053955,13.425408363342285,13.36362361907959,13.360136032104492,13.553581237792967,13.331130027770994
2021-03-26,13.100000381469727,13.071393013000488,12.812766075134276,13.26937484741211,13.205251693725586,13.337603569030762,13.27896499633789,13.22005844116211,13.183451652526855,13.452098846435547,13.20436191558838
2021-03-29,13.149998664855955,13.02318286895752,12.75949478149414,13.213777542114258,13.208102226257324,13.28610610961914,13.242513656616213,13.187271118164062,13.201319694519045,13.396626472473145,13.167707443237305
2021-03-30,13.149998664855955,12.920186042785645,12.655664443969727,13.182344436645508,13.13863754272461,13.253734588623047,13.210718154907227,13.173720359802244,13.180209159851074,13.298745155334473,13.101723670959473
2021-03-31,13.25,12.881620407104492,12.606077194213867,13.210943222045898,13.15689182281494,13.290472984313965,13.276362419128418,13.198511123657227,13.211316108703613,13.306901931762695,13.114047050476074
2021-04-01,13.34999942779541,12.928232192993164,12.719565391540527,13.22614288330078,13.16360569000244,13.27804470062256,13.23037338256836,13.22205924987793,13.225231170654295,13.321813583374025,13.123321533203125
2021-04-07,13.649998664855955,13.088530540466307,12.71635627746582,13.309760093688965,13.25699520111084,13.222928047180176,13.120896339416506,13.289922714233398,13.30117893218994,13.415656089782715,13.206594467163086
2021-04-08,14.300000190734865,13.271653175354006,12.841182708740234,13.4956693649292,13.509663581848145,13.473934173583984,13.491090774536133,13.5157470703125,13.554683685302734,13.70121955871582,13.459856033325195
2021-04-09,15.149999618530273,13.544925689697266,12.978680610656738,14.021536827087402,14.012947082519533,14.072372436523438,14.177230834960938,14.210088729858398,14.287291526794435,14.25979232788086,14.031789779663086
2021-04-12,15.149999618530273,13.862737655639648,13.153676986694336,14.525684356689453,14.638606071472168,14.688529014587402,14.840984344482422,15.035260200500488,14.997304916381836,15.103477478027346,14.794243812561035
2021-04-13,16.649999618530273,14.0861234664917,13.327123641967773,14.740398406982422,14.853425979614258,14.946416854858398,15.008301734924315,15.263540267944336,15.01453685760498,15.457714080810547,15.059576034545898
2021-04-14,16.350000381469727,14.288294792175293,13.5217924118042,15.348103523254395,15.510525703430176,15.594536781311035,15.838708877563475,15.94141674041748,15.855896949768065,16.118721008300778,15.731947898864744
2021-04-15,16.950000762939453,14.42124843597412,13.67241096496582,15.74985122680664,15.901097297668455,16.053386688232422,16.25860595703125,16.320133209228516,16.083015441894528,16.65484619140625,16.216197967529293
2021-04-16,17.200000762939453,14.527681350708008,13.839203834533693,15.965327262878418,16.3636474609375,16.303030014038086,16.548851013183597,16.681404113769528,16.489738464355472,17.201946258544922,16.698627471923828
2021-04-19,18.399999618530273,14.598588943481445,14.03310775756836,16.23149299621582,16.40032958984375,16.465400695800778,16.621456146240234,16.814598083496097,16.489131927490234,17.244102478027347,16.680822372436527
2021-04-20,20.200002670288086,14.662463188171387,14.223782539367676,16.77117919921875,17.166318893432614,17.088933944702152,17.523311614990234,17.53048324584961,17.284507751464847,17.963665008544922,17.501070022583008
2021-04-21,19.850000381469727,14.714927673339846,14.350008964538574,17.585865020751953,17.873580932617188,18.090620040893555,18.653112411499023,18.515249252319336,18.17780876159668,18.951187133789066,18.576852798461914
2021-04-22,19.900001525878906,14.744392395019533,14.41446590423584,17.800888061523438,18.13851356506348,18.547361373901367,19.15794944763184,18.96868133544922,18.480398178100586,19.70182991027832,19.190576553344727
2021-04-23,20.049999237060547,14.762578010559082,14.523721694946287,17.999706268310547,18.31149101257324,18.58836936950684,18.99048614501953,18.92306327819824,18.430404663085934,19.76154136657715,19.107192993164066
2021-04-26,19.549999237060547,14.775029182434082,14.5198974609375,18.18110466003418,18.879497528076172,18.85986518859864,19.513233184814453,19.18903923034668,18.842693328857425,20.177885055541992,19.641864776611328
2021-04-27,20.600000381469727,14.778210639953613,14.539358139038086,18.213666915893555,18.55426406860352,18.67205810546875,19.027315139770508,18.92585563659668,18.44210624694824,19.816818237304688,19.15707397460937
2021-04-28,20.25000190734864,14.783122062683105,14.566679954528807,18.388280868530273,18.67510986328125,18.89871597290039,19.465871810913086,19.16335678100586,18.814926147460934,19.83209609985352,19.330291748046875
