date,Historical,LSTM_F5_TI189,GRU_F5_TI189,LSTM_F5_XGBTI15,GRU_F5_XGBTI15,LSTM_F5_Futures,GRU_F5_Futures,LSTM_F5_Category,GRU_F5_Category,LSTM_F5_Nothing,GRU_F5_Nothing
2020-12-25,13.800592422485352,14.250767707824707,14.196393013000488,14.130285263061525,14.219160079956055,13.956403732299805,13.999090194702148,14.13058090209961,14.064892768859865,14.15613842010498,14.030582427978516
2020-12-28,13.997040748596193,14.219426155090332,14.12822437286377,14.039889335632324,14.03677463531494,13.91458511352539,14.013166427612305,13.993948936462402,13.91366481781006,13.968868255615234,13.965611457824707
2020-12-29,13.84970474243164,14.17967700958252,14.071367263793945,13.971829414367676,13.94216537475586,13.974926948547365,13.99874782562256,13.990795135498047,13.876004219055176,13.88990879058838,13.930218696594238
2020-12-30,14.29171657562256,14.150463104248047,14.001595497131348,13.917709350585938,13.891312599182127,14.003525733947756,13.963565826416016,14.013686180114744,13.844571113586426,13.888588905334473,13.918925285339355
2020-12-31,14.389942169189453,14.226884841918945,14.16104221343994,14.015458106994627,14.087608337402346,14.160544395446776,14.169236183166506,14.210898399353027,14.074053764343262,14.089556694030762,14.129472732543945
2021-01-04,14.09526824951172,14.264695167541506,14.244447708129885,14.089414596557615,14.20667839050293,14.350506782531738,14.294682502746582,14.397086143493652,14.24197483062744,14.307631492614744,14.292630195617676
2021-01-05,14.09526824951172,14.209736824035645,14.231484413146973,14.076568603515625,14.154701232910154,14.356393814086914,14.262721061706545,14.40007781982422,14.179076194763185,14.320542335510256,14.226330757141113
2021-01-06,14.09526824951172,14.148248672485352,14.14861297607422,14.060758590698242,14.104190826416016,14.309033393859865,14.22525691986084,14.35281467437744,14.135724067687988,14.265619277954102,14.159360885620115
2021-01-07,13.309468269348145,14.160770416259766,14.248477935791016,14.078557968139648,14.132859230041506,14.31407356262207,14.269780158996582,14.36828327178955,14.221278190612793,14.276773452758787,14.203339576721193
2021-01-08,13.456804275512695,14.112305641174315,14.205554008483887,13.961627960205078,13.964500427246096,14.044355392456055,13.974926948547365,14.126304626464846,13.932433128356935,14.065364837646484,13.928439140319824
2021-01-11,13.113018035888672,14.017151832580565,14.021780967712402,13.81348991394043,13.733928680419922,13.730539321899414,13.67081069946289,13.845418930053713,13.627513885498047,13.73202419281006,13.583003997802734
2021-01-12,13.21124267578125,13.93344783782959,13.937054634094238,13.655386924743652,13.53904914855957,13.401954650878904,13.391509056091307,13.555736541748047,13.359814643859865,13.39529037475586,13.299476623535154
2021-01-13,12.671006202697756,13.760679244995115,13.824233055114744,13.52345085144043,13.39416790008545,13.264875411987305,13.244562149047852,13.419414520263672,13.228013038635256,13.221872329711914,13.181163787841795
2021-01-14,12.818344116210938,13.579620361328125,13.813590049743652,13.340984344482422,13.2255277633667,13.098737716674805,13.087968826293945,13.225482940673828,12.984504699707033,13.066926956176758,13.018685340881348
2021-01-15,12.671006202697756,13.43982982635498,13.802261352539062,13.181072235107422,13.072795867919922,12.954418182373047,12.915959358215332,13.102239608764648,12.82699489593506,12.923645973205565,12.86894702911377
2021-01-18,12.47455596923828,13.361149787902832,13.700600624084473,13.045804023742676,12.96445369720459,12.914687156677244,12.888835906982422,13.06776523590088,12.77544403076172,12.858071327209473,12.82185173034668
2021-01-19,12.278106689453125,13.36619758605957,13.634387016296387,12.913675308227539,12.85763454437256,12.790584564208984,12.743888854980467,12.925928115844727,12.612329483032227,12.745540618896484,12.686373710632324
2021-01-20,12.179882049560547,13.295523643493652,13.444494247436525,12.720791816711426,12.68368148803711,12.53022003173828,12.49258041381836,12.673022270202635,12.367283821105955,12.509847640991213,12.411181449890135
