date,Historical,LSTM_F5_TI189,GRU_F5_TI189,LSTM_F5_XGBTI15,GRU_F5_XGBTI15,LSTM_F5_Futures,GRU_F5_Futures,LSTM_F5_Category,GRU_F5_Category,LSTM_F5_Nothing,GRU_F5_Nothing
2020-12-25,24.35000038146973,24.261903762817386,24.232969284057607,24.493511199951172,24.29543685913086,24.05152130126953,24.261388778686523,24.479196548461914,24.21916007995605,24.518423080444336,24.08913612365723
2020-12-28,24.20000076293945,24.320087432861328,24.274005889892567,24.39093017578125,24.359464645385746,24.08726692199707,24.286380767822266,24.29656410217285,24.30394172668457,24.36833381652832,24.293636322021484
2020-12-29,24.29999923706055,24.22091484069824,24.235260009765625,24.313968658447266,24.266956329345703,24.069128036499023,24.25064849853516,24.160051345825195,24.178152084350586,24.24549102783203,24.184919357299805
2020-12-30,24.64999771118164,24.19892692565918,24.27328872680664,24.285409927368164,24.28018569946289,24.00144004821777,24.14963340759277,24.06479263305664,24.06427764892578,24.17551422119141,24.149272918701172
2020-12-31,25.0,24.28537940979004,24.366146087646484,24.54435157775879,24.639345169067386,24.359825134277344,24.52519416809082,24.316198348999023,24.66643714904785,24.4068660736084,24.637958526611328
2021-01-04,24.75,24.37264633178711,24.403736114501953,24.868637084960927,25.001407623291016,24.72744369506836,24.89958000183105,24.685237884521484,24.90947532653809,24.76688575744629,24.98874282836914
2021-01-05,24.95000076293945,24.29943084716797,24.375202178955078,24.82429504394531,24.80778694152832,24.654600143432607,24.850616455078125,24.793010711669922,24.71303939819336,24.89421081542969,24.82053184509277
2021-01-06,26.0,24.394939422607425,24.37974548339844,24.92742156982422,24.978181838989247,24.80782127380371,25.00387191772461,24.8912410736084,25.05831718444824,24.99380302429199,24.97860336303711
2021-01-07,25.5,24.56662750244141,24.42329978942871,25.585641860961914,25.875228881835927,25.61855125427246,25.84755516052246,25.371177673339844,25.83614921569824,25.45992088317871,25.79337310791016
2021-01-08,25.69999885559082,24.67143821716309,24.432092666625977,25.78791809082031,25.93747711181641,25.69942855834961,26.108797073364247,25.623577117919922,25.583559036254893,25.89501762390137,26.02413558959961
