date,Historical,LSTM_F5_TI189,GRU_F5_TI189,LSTM_F5_XGBTI15,GRU_F5_XGBTI15,LSTM_F5_Futures,GRU_F5_Futures,LSTM_F5_Category,GRU_F5_Category,LSTM_F5_Nothing,GRU_F5_Nothing
2020-12-25,24.45000267028809,24.660051345825195,24.06249618530273,24.21432113647461,24.17571449279785,24.544170379638672,24.15484046936035,24.078147888183594,24.04638671875,24.224464416503906,24.004192352294922
2020-12-28,24.5,24.76609039306641,24.38017654418945,24.00515174865723,24.01353454589844,24.512659072875977,24.3029842376709,24.356767654418945,24.36260223388672,24.067424774169922,24.35245132446289
2020-12-29,24.70000076293945,24.67817497253418,24.60628890991211,24.076862335205078,24.16929626464844,24.7213077545166,24.4439754486084,24.563241958618164,24.56723976135254,24.11380386352539,24.527544021606445
2020-12-30,24.899999618530273,24.85218620300293,24.79947662353516,24.268238067626953,24.29056739807129,24.915979385375977,24.56672286987305,24.692317962646484,24.77200698852539,24.27989959716797,24.63664436340332
2020-12-31,24.70000076293945,25.01147270202637,25.29342460632324,24.644628524780273,24.63178634643555,25.24191093444824,24.85460662841797,24.95183753967285,24.94408416748047,24.601518630981445,24.92592430114746
2021-01-04,25.45000076293945,24.994598388671875,25.37133598327637,25.05116844177246,24.80480194091797,25.48561286926269,24.98818588256836,25.07978630065918,25.275697708129886,25.046104431152344,25.00395393371582
2021-01-05,25.75,25.332616806030273,25.66154479980469,25.316421508789066,25.05058860778809,25.662694931030273,25.261335372924805,25.296356201171875,25.382741928100586,25.329294204711914,25.256023406982425
2021-01-06,25.399999618530273,25.290719985961914,25.737363815307614,25.481090545654297,25.276153564453125,25.94106864929199,25.669944763183594,25.701801300048828,25.621421813964844,25.49924087524414,25.694337844848636
2021-01-07,25.29999923706055,24.909942626953125,25.506023406982425,25.32315444946289,25.00231742858887,25.79914474487305,25.2724723815918,25.38237380981445,25.269105911254886,25.38434219360352,25.326066970825195
2021-01-08,27.79999923706055,24.822587966918945,25.328510284423828,25.405994415283203,25.131145477294922,25.841955184936523,25.38625526428223,25.43258476257324,25.205280303955078,25.48798751831055,25.41208076477051
2021-01-11,27.60000038146973,25.75884246826172,25.84373664855957,26.74110984802246,26.864458084106445,27.17181205749512,26.98103141784668,27.00036811828613,26.778419494628906,26.73209571838379,27.108577728271484
2021-01-12,27.44999885559082,25.94542121887207,25.57956504821777,27.474424362182614,27.20559310913086,27.852985382080078,27.464336395263672,27.1452579498291,27.184118270874023,27.61601829528809,27.45480537414551
2021-01-13,26.799997329711914,26.01699638366699,25.837820053100586,27.14518547058105,26.7801513671875,27.60226821899414,27.28497886657715,27.042320251464844,27.06689071655273,27.325031280517575,27.33388519287109
2021-01-14,26.70000076293945,25.66485595703125,25.64410400390625,26.745065689086914,26.359472274780273,27.254972457885746,26.80445098876953,26.72753143310547,26.5797061920166,26.974348068237305,26.93310165405273
2021-01-15,26.45000076293945,25.37169647216797,25.453052520751953,26.579198837280273,26.398439407348636,27.03203392028809,26.557024002075195,26.71269226074219,26.520885467529297,26.66412925720215,26.65962028503418
2021-01-18,25.549997329711914,25.21746635437012,25.42115592956543,26.372488021850586,26.160327911376953,26.83036994934082,26.286340713500977,26.41634178161621,26.28819465637207,26.370792388916016,26.359962463378906
2021-01-19,24.60000038146973,24.69650840759277,24.89720916748047,25.97732353210449,25.641437530517575,26.35672187805176,25.71066665649414,25.728759765625,25.52079963684082,26.040203094482425,25.71790313720703
2021-01-20,24.750001907348636,23.880481719970703,24.11922645568848,25.090150833129886,24.66366767883301,25.269756317138672,24.469562530517575,24.65773200988769,24.481752395629886,25.29401397705078,24.428569793701172
2021-01-21,23.75,24.18991470336914,24.24642944335937,24.713794708251953,24.847177505493164,25.139314651489254,24.747711181640625,24.90443992614746,24.66484069824219,24.809513092041016,24.7233829498291
2021-01-22,23.35000038146973,23.211711883544922,23.45130729675293,24.05791473388672,23.922224044799805,24.49821472167969,23.77611351013184,23.67394256591797,23.59165382385254,24.24770927429199,23.73933029174805
2021-01-25,23.799997329711914,22.687299728393555,22.981794357299805,23.49550437927246,23.610515594482425,23.949670791625977,23.42778205871582,23.49265289306641,23.39097595214844,23.68191719055176,23.36654281616211
2021-01-26,24.04999923706055,23.01922607421875,23.47939682006836,23.356430053710934,23.75270271301269,23.850196838378906,23.458362579345703,23.45660781860352,23.57462882995605,23.376638412475586,23.4653434753418
2021-01-27,23.49999809265137,23.1422061920166,23.32193946838379,23.47094345092773,23.87566566467285,24.05237007141113,23.66115379333496,23.667091369628906,23.871856689453125,23.35861587524414,23.681598663330078
2021-01-28,23.59999847412109,22.90496253967285,22.991981506347656,23.614511489868164,23.827075958251953,24.18440246582031,23.76207160949707,23.5839900970459,23.71840667724609,23.488813400268555,23.74287986755371
2021-01-29,23.0,23.30485534667969,23.231647491455078,23.54798126220703,23.61620140075684,24.001522064208984,23.51187515258789,23.31582260131836,23.51933860778809,23.4476375579834,23.51340103149414
2021-02-01,23.0,22.55066299438477,22.58059310913086,23.28205108642578,23.16535568237305,23.53497695922852,22.97882652282715,22.753942489624023,22.90401840209961,23.2906551361084,22.9682674407959
2021-02-02,23.400001525878906,22.45555877685547,22.888687133789066,23.03777503967285,23.14069747924805,23.35541343688965,22.99360656738281,22.80456352233887,22.711294174194336,23.0544548034668,22.959720611572266
2021-02-03,23.649999618530273,22.895523071289066,23.462366104125977,23.006792068481445,23.23657989501953,23.42534828186035,23.027109146118164,23.04701042175293,23.107267379760746,22.96132469177246,23.043344497680664
2021-02-04,23.89999771118164,23.06183624267578,24.11630630493164,23.201416015625,23.444345474243164,23.78051567077637,23.434612274169922,23.33992958068848,23.61222267150879,23.08717155456543,23.46836280822754
2021-02-05,23.59999847412109,23.288949966430664,24.23247718811035,23.54397773742676,23.697254180908203,24.208436965942386,23.80254364013672,23.686677932739254,23.900991439819336,23.42738342285156,23.8447265625
2021-02-17,23.75,23.15943145751953,24.075481414794922,23.626094818115234,23.557580947875977,24.23159408569336,23.73611831665039,23.615480422973636,23.817123413085934,23.599159240722656,23.74002456665039
2021-02-18,25.0,23.34322929382324,24.27822113037109,23.6832275390625,23.57746887207031,24.14424133300781,23.65874671936035,23.573486328125,23.687166213989254,23.68140983581543,23.67933654785156
2021-02-19,25.99999809265137,23.94691467285156,24.86349105834961,24.350910186767575,24.45296669006348,25.066125869750977,24.77058982849121,24.949766159057614,24.952960968017575,24.292022705078125,24.83005332946777
2021-02-22,26.70000076293945,24.636404037475586,24.982200622558594,25.320390701293945,25.36092567443848,26.09625625610352,25.76767158508301,25.522932052612305,25.86118507385254,25.27065658569336,25.83831024169922
2021-02-23,27.149999618530273,25.0490665435791,25.28813362121582,26.10320281982422,25.862394332885746,26.91527938842773,26.65021514892578,26.42140007019043,26.492570877075195,26.20197677612305,26.696651458740234
2021-02-24,29.85000038146973,25.32789421081543,25.239103317260746,26.604551315307614,26.139766693115234,27.36446952819824,26.95352935791016,26.78685760498047,26.9057674407959,26.87067413330078,27.02947425842285
2021-02-25,28.20000076293945,26.42932891845703,25.29508781433105,28.18246841430664,28.012603759765625,28.612218856811523,28.39653778076172,28.296733856201172,28.36448097229004,28.444454193115234,28.62548446655273
2021-02-26,29.04999923706055,26.52359390258789,25.138935089111328,29.14510536193848,28.347490310668945,29.34458351135254,29.03612518310547,28.57768630981445,28.62030601501465,29.735614776611328,28.96760559082031
2021-03-02,29.54999923706055,26.967042922973636,25.771526336669922,28.69330596923828,27.91189765930176,28.70732307434082,28.37355232238769,28.10859298706055,28.17109298706055,29.13447570800781,28.415773391723636
2021-03-03,28.5,27.289873123168945,26.03307914733887,28.59933853149414,28.20593643188477,28.88373947143555,28.78478240966797,28.831899642944336,28.36335182189941,28.843000411987305,29.023836135864254
2021-03-04,28.89999771118164,27.13310623168945,25.83168029785156,28.705402374267575,28.258678436279297,29.14146423339844,28.80293083190918,28.86808586120605,28.53478240966797,28.90494155883789,28.923452377319336
2021-03-05,30.79999923706055,27.305213928222656,26.4450740814209,28.526954650878906,28.023651123046875,28.908435821533203,28.35097885131836,28.50843048095703,28.35499382019043,28.53220367431641,28.51093101501465
2021-03-08,30.299997329711914,27.882259368896484,26.99874687194824,29.723329544067386,29.470224380493164,30.10621452331543,29.740577697753906,29.869400024414066,29.424375534057614,29.75947570800781,30.02165222167969
2021-03-09,33.200000762939446,28.02855110168457,27.165283203125,30.354684829711914,29.63493156433105,30.53206825256348,29.97665405273437,29.772720336914066,29.543701171875,30.58461570739746,30.011676788330078
2021-03-10,32.75,28.514034271240234,27.523082733154297,31.776294708251953,31.38994598388672,31.66481971740723,31.603796005249023,31.38741111755371,31.046091079711914,32.3360595703125,31.840654373168945
2021-03-11,33.549999237060554,28.66586685180664,27.856403350830078,32.166454315185554,31.50897789001465,31.881391525268555,31.77972412109375,31.283132553100586,31.132429122924805,32.759769439697266,31.971599578857425
2021-03-12,33.049999237060554,28.89198303222656,28.02136039733887,32.318931579589844,32.00247573852539,32.169368743896484,32.12428665161133,31.96904182434082,31.651281356811523,32.57823944091797,32.58023834228516
2021-03-15,33.400001525878906,28.95214653015137,28.13505744934082,32.381519317626946,31.86460876464844,32.52374649047852,32.249950408935554,32.15725326538086,31.89119529724121,32.49728775024414,32.708484649658196
2021-03-16,33.400001525878906,28.98041343688965,28.36034202575684,32.485279083251946,32.032485961914055,32.59208297729492,32.096664428710945,32.250377655029304,31.84369659423828,32.246536254882805,32.55247116088867
2021-03-17,33.049999237060554,28.87296867370605,28.363731384277344,32.755794525146484,32.182579040527344,32.92044448852539,32.40032196044922,32.65336227416992,32.01134490966797,32.33856201171875,32.85194778442383
2021-03-18,32.84999847412109,28.906890869140625,28.250471115112305,32.967819213867195,32.09546661376953,32.94455337524414,32.19960784912109,32.39741897583008,31.77085876464844,32.47937774658203,32.550376892089844
2021-03-19,33.5,28.85377311706543,28.488391876220703,32.96493148803711,31.90783882141113,32.75747299194336,31.97946929931641,32.304542541503906,31.604400634765625,32.29322052001953,32.303524017333984
2021-03-22,33.200000762939446,28.96825981140137,28.709136962890625,33.25525283813477,32.237838745117195,32.97460556030273,32.39143753051758,32.746585845947266,31.969091415405273,32.50945281982422,32.729568481445305
2021-03-23,33.799999237060554,28.96889686584473,28.53395271301269,33.44928741455078,32.21127319335937,33.126956939697266,32.33583831787109,32.46581649780273,31.77585601806641,32.66851043701172,32.64757537841797
2021-03-24,33.84999847412109,29.10022735595703,28.89286231994629,33.852066040039055,32.64941024780273,33.46683120727539,32.75466537475586,33.11181259155273,32.414440155029304,33.102645874023445,33.07657623291016
2021-03-25,34.59999847412109,29.13332939147949,28.94354820251465,34.151050567626946,32.814342498779304,33.771419525146484,33.16179656982422,33.318531036376946,32.66720962524414,33.415340423583984,33.438976287841804
2021-03-26,34.200000762939446,29.28911590576172,29.191421508789066,34.45911026000977,33.08991241455078,33.98989105224609,33.1590576171875,33.358043670654304,32.80941390991211,33.634471893310554,33.55375289916992
2021-03-29,34.75,29.27326393127441,29.20786476135254,34.782115936279304,33.27341079711914,34.278854370117195,33.59364700317383,33.91853713989258,33.19733428955078,33.985179901123054,33.90703582763672
2021-03-30,35.150001525878906,29.34887504577637,29.2069149017334,35.021800994873054,33.41437530517578,34.42013931274414,33.57175827026367,33.92030715942383,33.35935211181641,34.189407348632805,33.929248809814446
2021-03-31,36.20000076293945,29.42617034912109,29.305435180664066,35.47477340698242,33.92677688598633,34.971752166748054,34.30954742431641,34.66983413696289,33.92947006225586,34.68369674682617,34.71317672729492
2021-04-01,37.29999923706055,29.54172325134277,29.544151306152344,35.865970611572266,34.209033966064446,35.282493591308594,34.48119735717773,34.72299575805664,34.09593963623047,35.04751968383789,34.933544158935554
2021-04-07,36.70000076293945,29.62005615234375,29.69255828857422,36.46808624267578,34.84940719604492,35.9688720703125,35.38479232788086,35.67578125,34.8570556640625,35.81559753417969,35.8979377746582
2021-04-08,36.599998474121094,29.61257743835449,29.51966667175293,36.73426055908203,34.80304336547852,36.12489700317383,35.22578048706055,35.38165283203125,34.74924087524414,35.98317337036133,35.732749938964844
